,Unnamed: 0,0,no_contract,fix_str,langs,tokenized,lower,no_punc,stopwords_removed,pos_tags,wordnet_pos,lemmatized
5165,5165,terlwatkan,['terlwatkan'],terlwatkan,id,['terlwatkan'],['terlwatkan'],['terlwatkan'],['terlwatkan'],"[('terlwatkan', 'NN')]","[('terlwatkan', 'n')]",['terlwatkan']
5185,5185,palangka,['palangka'],palangka,id,['palangka'],['palangka'],['palangka'],['palangka'],"[('palangka', 'NN')]","[('palangka', 'n')]",['palangka']
5189,5189,apasih,['apasih'],apasih,id,['apasih'],['apasih'],['apasih'],['apasih'],"[('apasih', 'NN')]","[('apasih', 'n')]",['apasih']
5197,5197,nyesal,['nyesal'],nyesal,id,['nyesal'],['nyesal'],['nyesal'],['nyesal'],"[('nyesal', 'NN')]","[('nyesal', 'n')]",['nyesal']
5209,5209,kluarr,['kluarr'],kluarr,id,['kluarr'],['kluarr'],['kluarr'],['kluarr'],"[('kluarr', 'NN')]","[('kluarr', 'n')]",['kluarr']
5215,5215,tvbisa,['tvbisa'],tvbisa,id,['tvbisa'],['tvbisa'],['tvbisa'],['tvbisa'],"[('tvbisa', 'NN')]","[('tvbisa', 'n')]",['tvbisa']
5217,5217,lowdingnya,['lowdingnya'],lowdingnya,id,['lowdingnya'],['lowdingnya'],['lowdingnya'],['lowdingnya'],"[('lowdingnya', 'NN')]","[('lowdingnya', 'n')]",['lowdingnya']
5232,5232,ngomentarnya,['ngomentarnya'],ngomentarnya,id,['ngomentarnya'],['ngomentarnya'],['ngomentarnya'],['ngomentarnya'],"[('ngomentarnya', 'NN')]","[('ngomentarnya', 'n')]",['ngomentarnya']
5241,5241,tanyak,['tanyak'],tanyak,id,['tanyak'],['tanyak'],['tanyak'],['tanyak'],"[('tanyak', 'NN')]","[('tanyak', 'n')]",['tanyak']
5263,5263,krtinggalan,['krtinggalan'],krtinggalan,id,['krtinggalan'],['krtinggalan'],['krtinggalan'],['krtinggalan'],"[('krtinggalan', 'NN')]","[('krtinggalan', 'n')]",['krtinggalan']
5269,5269,kdangg,['kdangg'],kdangg,id,['kdangg'],['kdangg'],['kdangg'],['kdangg'],"[('kdangg', 'NN')]","[('kdangg', 'n')]",['kdangg']
5283,5283,sistimnya,['sistimnya'],sistimnya,id,['sistimnya'],['sistimnya'],['sistimnya'],['sistimnya'],"[('sistimnya', 'NN')]","[('sistimnya', 'n')]",['sistimnya']
5294,5294,anjela,['anjela'],anjela,id,['anjela'],['anjela'],['anjela'],['anjela'],"[('anjela', 'NN')]","[('anjela', 'n')]",['anjela']
5323,5323,mduk,['mduk'],mduk,id,['mduk'],['mduk'],['mduk'],['mduk'],"[('mduk', 'NN')]","[('mduk', 'n')]",['mduk']
5334,5334,leoadingnya,['leoadingnya'],leoadingnya,id,['leoadingnya'],['leoadingnya'],['leoadingnya'],['leoadingnya'],"[('leoadingnya', 'NN')]","[('leoadingnya', 'n')]",['leoadingnya']
5351,5351,pellayanannya,['pellayanannya'],pellayanannya,id,['pellayanannya'],['pellayanannya'],['pellayanannya'],['pellayanannya'],"[('pellayanannya', 'NN')]","[('pellayanannya', 'n')]",['pellayanannya']
5355,5355,dapatin,['dapatin'],dapatin,id,['dapatin'],['dapatin'],['dapatin'],['dapatin'],"[('dapatin', 'NN')]","[('dapatin', 'n')]",['dapatin']
5358,5358,solihah,['solihah'],solihah,id,['solihah'],['solihah'],['solihah'],['solihah'],"[('solihah', 'NN')]","[('solihah', 'n')]",['solihah']
5376,5376,cthnya,['cthnya'],cthnya,id,['cthnya'],['cthnya'],['cthnya'],['cthnya'],"[('cthnya', 'NN')]","[('cthnya', 'n')]",['cthnya']
5388,5388,arsyilla,['arsyilla'],arsyilla,id,['arsyilla'],['arsyilla'],['arsyilla'],['arsyilla'],"[('arsyilla', 'NN')]","[('arsyilla', 'n')]",['arsyilla']
5397,5397,gmbrnya,['gmbrnya'],gmbrnya,id,['gmbrnya'],['gmbrnya'],['gmbrnya'],['gmbrnya'],"[('gmbrnya', 'NN')]","[('gmbrnya', 'n')]",['gmbrnya']
5409,5409,resgitrasi,['resgitrasi'],resgitrasi,id,['resgitrasi'],['resgitrasi'],['resgitrasi'],['resgitrasi'],"[('resgitrasi', 'NN')]","[('resgitrasi', 'n')]",['resgitrasi']
5410,5410,syamsunny,['syamsunny'],syamsunny,id,['syamsunny'],['syamsunny'],['syamsunny'],['syamsunny'],"[('syamsunny', 'NN')]","[('syamsunny', 'n')]",['syamsunny']
5425,5425,disetell,['disetell'],disetell,id,['disetell'],['disetell'],['disetell'],['disetell'],"[('disetell', 'NN')]","[('disetell', 'n')]",['disetell']
5432,5432,apal,['apal'],apal,id,['apal'],['apal'],['apal'],['apal'],"[('apal', 'NN')]","[('apal', 'n')]",['apal']
5462,5462,okah,['okah'],okah,id,['okah'],['okah'],['okah'],['okah'],"[('okah', 'NN')]","[('okah', 'n')]",['okah']
5467,5467,sholihan,['sholihan'],sholihan,id,['sholihan'],['sholihan'],['sholihan'],['sholihan'],"[('sholihan', 'NN')]","[('sholihan', 'n')]",['sholihan']
5491,5491,alprian,['alprian'],alprian,id,['alprian'],['alprian'],['alprian'],['alprian'],"[('alprian', 'JJ')]","[('alprian', 'a')]",['alprian']
5492,5492,luarny,['luarny'],luarny,id,['luarny'],['luarny'],['luarny'],['luarny'],"[('luarny', 'NN')]","[('luarny', 'n')]",['luarny']
5499,5499,humaimah,['humaimah'],humaimah,id,['humaimah'],['humaimah'],['humaimah'],['humaimah'],"[('humaimah', 'NN')]","[('humaimah', 'n')]",['humaimah']
5502,5502,gambrnya,['gambrnya'],gambrnya,id,['gambrnya'],['gambrnya'],['gambrnya'],['gambrnya'],"[('gambrnya', 'NN')]","[('gambrnya', 'n')]",['gambrnya']
5505,5505,membanu,['membanu'],membanu,id,['membanu'],['membanu'],['membanu'],['membanu'],"[('membanu', 'NN')]","[('membanu', 'n')]",['membanu']
5507,5507,irawans,['irawans'],irawans,id,['irawans'],['irawans'],['irawans'],['irawans'],"[('irawans', 'NNS')]","[('irawans', 'n')]",['irawans']
5514,5514,pranyoto,['pranyoto'],pranyoto,id,['pranyoto'],['pranyoto'],['pranyoto'],['pranyoto'],"[('pranyoto', 'NN')]","[('pranyoto', 'n')]",['pranyoto']
5519,5519,amplikasinya,['amplikasinya'],amplikasinya,id,['amplikasinya'],['amplikasinya'],['amplikasinya'],['amplikasinya'],"[('amplikasinya', 'NN')]","[('amplikasinya', 'n')]",['amplikasinya']
5604,5604,menyukaiy,['menyukaiy'],menyukaiy,id,['menyukaiy'],['menyukaiy'],['menyukaiy'],['menyukaiy'],"[('menyukaiy', 'NN')]","[('menyukaiy', 'n')]",['menyukaiy']
5605,5605,nnyak,['nnyak'],nnyak,id,['nnyak'],['nnyak'],['nnyak'],['nnyak'],"[('nnyak', 'NN')]","[('nnyak', 'n')]",['nnyak']
5636,5636,bintangnyaaa,['bintangnyaaa'],bintangnyaaa,id,['bintangnyaaa'],['bintangnyaaa'],['bintangnyaaa'],['bintangnyaaa'],"[('bintangnyaaa', 'NN')]","[('bintangnyaaa', 'n')]",['bintangnyaaa']
5642,5642,manaroinsong,['manaroinsong'],manaroinsong,id,['manaroinsong'],['manaroinsong'],['manaroinsong'],['manaroinsong'],"[('manaroinsong', 'NN')]","[('manaroinsong', 'n')]",['manaroinsong']
5649,5649,purworejo,['purworejo'],purworejo,id,['purworejo'],['purworejo'],['purworejo'],['purworejo'],"[('purworejo', 'NN')]","[('purworejo', 'n')]",['purworejo']
5651,5651,dipengenin,['dipengenin'],dipengenin,id,['dipengenin'],['dipengenin'],['dipengenin'],['dipengenin'],"[('dipengenin', 'NN')]","[('dipengenin', 'n')]",['dipengenin']
5671,5671,dinyangin,['dinyangin'],dinyangin,id,['dinyangin'],['dinyangin'],['dinyangin'],['dinyangin'],"[('dinyangin', 'NN')]","[('dinyangin', 'n')]",['dinyangin']
5676,5676,tnggung,['tnggung'],tnggung,id,['tnggung'],['tnggung'],['tnggung'],['tnggung'],"[('tnggung', 'NN')]","[('tnggung', 'n')]",['tnggung']
5685,5685,dhilalah,['dhilalah'],dhilalah,id,['dhilalah'],['dhilalah'],['dhilalah'],['dhilalah'],"[('dhilalah', 'NN')]","[('dhilalah', 'n')]",['dhilalah']
5697,5697,smpe,['smpe'],smpe,id,['smpe'],['smpe'],['smpe'],['smpe'],"[('smpe', 'NN')]","[('smpe', 'n')]",['smpe']
5713,5713,tayanganx,['tayanganx'],tayanganx,id,['tayanganx'],['tayanganx'],['tayanganx'],['tayanganx'],"[('tayanganx', 'NN')]","[('tayanganx', 'n')]",['tayanganx']
5716,5716,hendrawan,['hendrawan'],hendrawan,id,['hendrawan'],['hendrawan'],['hendrawan'],['hendrawan'],"[('hendrawan', 'NN')]","[('hendrawan', 'n')]",['hendrawan']
5729,5729,pecumah,['pecumah'],pecumah,id,['pecumah'],['pecumah'],['pecumah'],['pecumah'],"[('pecumah', 'NN')]","[('pecumah', 'n')]",['pecumah']
5736,5736,hizrah,['hizrah'],hizrah,id,['hizrah'],['hizrah'],['hizrah'],['hizrah'],"[('hizrah', 'NN')]","[('hizrah', 'n')]",['hizrah']
5745,5745,ntonnya,['ntonnya'],ntonnya,id,['ntonnya'],['ntonnya'],['ntonnya'],['ntonnya'],"[('ntonnya', 'NN')]","[('ntonnya', 'n')]",['ntonnya']
5747,5747,inggin,['inggin'],inggin,id,['inggin'],['inggin'],['inggin'],['inggin'],"[('inggin', 'NN')]","[('inggin', 'n')]",['inggin']
5759,5759,soejatmiko,['soejatmiko'],soejatmiko,id,['soejatmiko'],['soejatmiko'],['soejatmiko'],['soejatmiko'],"[('soejatmiko', 'NN')]","[('soejatmiko', 'n')]",['soejatmiko']
5767,5767,luarx,['luarx'],luarx,id,['luarx'],['luarx'],['luarx'],['luarx'],"[('luarx', 'NN')]","[('luarx', 'n')]",['luarx']
5772,5772,kualitanya,['kualitanya'],kualitanya,id,['kualitanya'],['kualitanya'],['kualitanya'],['kualitanya'],"[('kualitanya', 'NN')]","[('kualitanya', 'n')]",['kualitanya']
5779,5779,yesa,['yesa'],yesa,id,['yesa'],['yesa'],['yesa'],['yesa'],"[('yesa', 'NN')]","[('yesa', 'n')]",['yesa']
5787,5787,mnginstal,['mnginstal'],mnginstal,id,['mnginstal'],['mnginstal'],['mnginstal'],['mnginstal'],"[('mnginstal', 'NN')]","[('mnginstal', 'n')]",['mnginstal']
5800,5800,sinya,['sinya'],sinya,id,['sinya'],['sinya'],['sinya'],['sinya'],"[('sinya', 'NN')]","[('sinya', 'n')]",['sinya']
5811,5811,mksudnya,['mksudnya'],mksudnya,id,['mksudnya'],['mksudnya'],['mksudnya'],['mksudnya'],"[('mksudnya', 'NN')]","[('mksudnya', 'n')]",['mksudnya']
5835,5835,udaham,['udaham'],udaham,id,['udaham'],['udaham'],['udaham'],['udaham'],"[('udaham', 'NN')]","[('udaham', 'n')]",['udaham']
5844,5844,ktnyah,['ktnyah'],ktnyah,id,['ktnyah'],['ktnyah'],['ktnyah'],['ktnyah'],"[('ktnyah', 'NN')]","[('ktnyah', 'n')]",['ktnyah']
5850,5850,kemren,['kemren'],kemren,id,['kemren'],['kemren'],['kemren'],['kemren'],"[('kemren', 'NNS')]","[('kemren', 'n')]",['kemren']
5857,5857,terikasih,['terikasih'],terikasih,id,['terikasih'],['terikasih'],['terikasih'],['terikasih'],"[('terikasih', 'NN')]","[('terikasih', 'n')]",['terikasih']
5870,5870,zuhria,['zuhria'],zuhria,id,['zuhria'],['zuhria'],['zuhria'],['zuhria'],"[('zuhria', 'NN')]","[('zuhria', 'n')]",['zuhria']
5878,5878,kusdi,['kusdi'],kusdi,id,['kusdi'],['kusdi'],['kusdi'],['kusdi'],"[('kusdi', 'NN')]","[('kusdi', 'n')]",['kusdi']
5904,5904,kebeneran,['kebeneran'],kebeneran,id,['kebeneran'],['kebeneran'],['kebeneran'],['kebeneran'],"[('kebeneran', 'NN')]","[('kebeneran', 'n')]",['kebeneran']
5906,5906,inggit,['inggit'],inggit,id,['inggit'],['inggit'],['inggit'],['inggit'],"[('inggit', 'NN')]","[('inggit', 'n')]",['inggit']
5928,5928,tinggakatkan,['tinggakatkan'],tinggakatkan,id,['tinggakatkan'],['tinggakatkan'],['tinggakatkan'],['tinggakatkan'],"[('tinggakatkan', 'NN')]","[('tinggakatkan', 'n')]",['tinggakatkan']
5949,5949,pembyaran,['pembyaran'],pembyaran,id,['pembyaran'],['pembyaran'],['pembyaran'],['pembyaran'],"[('pembyaran', 'NN')]","[('pembyaran', 'n')]",['pembyaran']
5959,5959,dafttarnya,['dafttarnya'],dafttarnya,id,['dafttarnya'],['dafttarnya'],['dafttarnya'],['dafttarnya'],"[('dafttarnya', 'NN')]","[('dafttarnya', 'n')]",['dafttarnya']
5960,5960,halik,['halik'],halik,id,['halik'],['halik'],['halik'],['halik'],"[('halik', 'NN')]","[('halik', 'n')]",['halik']
5973,5973,gabungin,['gabungin'],gabungin,id,['gabungin'],['gabungin'],['gabungin'],['gabungin'],"[('gabungin', 'NN')]","[('gabungin', 'n')]",['gabungin']
5995,5995,tkan,['tkan'],tkan,id,['tkan'],['tkan'],['tkan'],['tkan'],"[('tkan', 'NN')]","[('tkan', 'n')]",['tkan']
6000,6000,dtayangin,['dtayangin'],dtayangin,id,['dtayangin'],['dtayangin'],['dtayangin'],['dtayangin'],"[('dtayangin', 'NN')]","[('dtayangin', 'n')]",['dtayangin']
6011,6011,pangemanan,['pangemanan'],pangemanan,id,['pangemanan'],['pangemanan'],['pangemanan'],['pangemanan'],"[('pangemanan', 'NN')]","[('pangemanan', 'n')]",['pangemanan']
6014,6014,asrizal,['asrizal'],asrizal,id,['asrizal'],['asrizal'],['asrizal'],['asrizal'],"[('asrizal', 'NN')]","[('asrizal', 'n')]",['asrizal']
6015,6015,irwansyah,['irwansyah'],irwansyah,id,['irwansyah'],['irwansyah'],['irwansyah'],['irwansyah'],"[('irwansyah', 'NN')]","[('irwansyah', 'n')]",['irwansyah']
6020,6020,purnomosasi,['purnomosasi'],purnomosasi,id,['purnomosasi'],['purnomosasi'],['purnomosasi'],['purnomosasi'],"[('purnomosasi', 'NN')]","[('purnomosasi', 'n')]",['purnomosasi']
6022,6022,irasaja,['irasaja'],irasaja,id,['irasaja'],['irasaja'],['irasaja'],['irasaja'],"[('irasaja', 'NN')]","[('irasaja', 'n')]",['irasaja']
6058,6058,finya,['finya'],finya,id,['finya'],['finya'],['finya'],['finya'],"[('finya', 'NN')]","[('finya', 'n')]",['finya']
6060,6060,ngundang,['ngundang'],ngundang,id,['ngundang'],['ngundang'],['ngundang'],['ngundang'],"[('ngundang', 'NN')]","[('ngundang', 'n')]",['ngundang']
6084,6084,muantep,['muantep'],muantep,id,['muantep'],['muantep'],['muantep'],['muantep'],"[('muantep', 'NN')]","[('muantep', 'n')]",['muantep']
6094,6094,bagu,['bagu'],bagu,id,['bagu'],['bagu'],['bagu'],['bagu'],"[('bagu', 'NN')]","[('bagu', 'n')]",['bagu']
6099,6099,arasyid,['arasyid'],arasyid,id,['arasyid'],['arasyid'],['arasyid'],['arasyid'],"[('arasyid', 'NN')]","[('arasyid', 'n')]",['arasyid']
6104,6104,hasyiem,['hasyiem'],hasyiem,id,['hasyiem'],['hasyiem'],['hasyiem'],['hasyiem'],"[('hasyiem', 'NN')]","[('hasyiem', 'n')]",['hasyiem']
6106,6106,apakli,['apakli'],apakli,id,['apakli'],['apakli'],['apakli'],['apakli'],"[('apakli', 'NN')]","[('apakli', 'n')]",['apakli']
6109,6109,berterimakasih,['berterimakasih'],berterimakasih,id,['berterimakasih'],['berterimakasih'],['berterimakasih'],['berterimakasih'],"[('berterimakasih', 'NN')]","[('berterimakasih', 'n')]",['berterimakasih']
6111,6111,ptunjuk,['ptunjuk'],ptunjuk,id,['ptunjuk'],['ptunjuk'],['ptunjuk'],['ptunjuk'],"[('ptunjuk', 'NN')]","[('ptunjuk', 'n')]",['ptunjuk']
6123,6123,rusun,['rusun'],rusun,id,['rusun'],['rusun'],['rusun'],['rusun'],"[('rusun', 'NN')]","[('rusun', 'n')]",['rusun']
6127,6127,jngn,['jngn'],jngn,id,['jngn'],['jngn'],['jngn'],['jngn'],"[('jngn', 'NN')]","[('jngn', 'n')]",['jngn']
6128,6128,narpada,['narpada'],narpada,id,['narpada'],['narpada'],['narpada'],['narpada'],"[('narpada', 'NN')]","[('narpada', 'n')]",['narpada']
6151,6151,tipak,['tipak'],tipak,id,['tipak'],['tipak'],['tipak'],['tipak'],"[('tipak', 'NN')]","[('tipak', 'n')]",['tipak']
6157,6157,meng,['meng'],meng,id,['meng'],['meng'],['meng'],['meng'],"[('meng', 'NN')]","[('meng', 'n')]",['meng']
6159,6159,apriasih,['apriasih'],apriasih,id,['apriasih'],['apriasih'],['apriasih'],['apriasih'],"[('apriasih', 'NN')]","[('apriasih', 'n')]",['apriasih']
6160,6160,kurangenga,['kurangenga'],kurangenga,id,['kurangenga'],['kurangenga'],['kurangenga'],['kurangenga'],"[('kurangenga', 'NN')]","[('kurangenga', 'n')]",['kurangenga']
6161,6161,hadimulyo,['hadimulyo'],hadimulyo,id,['hadimulyo'],['hadimulyo'],['hadimulyo'],['hadimulyo'],"[('hadimulyo', 'NN')]","[('hadimulyo', 'n')]",['hadimulyo']
6166,6166,jugaa,['jugaa'],jugaa,id,['jugaa'],['jugaa'],['jugaa'],['jugaa'],"[('jugaa', 'NN')]","[('jugaa', 'n')]",['jugaa']
6171,6171,tifinya,['tifinya'],tifinya,id,['tifinya'],['tifinya'],['tifinya'],['tifinya'],"[('tifinya', 'NN')]","[('tifinya', 'n')]",['tifinya']
6173,6173,nongkie,['nongkie'],nongkie,id,['nongkie'],['nongkie'],['nongkie'],['nongkie'],"[('nongkie', 'NN')]","[('nongkie', 'n')]",['nongkie']
6194,6194,erika,['erika'],erika,id,['erika'],['erika'],['erika'],['erika'],"[('erika', 'NN')]","[('erika', 'n')]",['erika']
6211,6211,hermawati,['hermawati'],hermawati,id,['hermawati'],['hermawati'],['hermawati'],['hermawati'],"[('hermawati', 'NN')]","[('hermawati', 'n')]",['hermawati']
6212,6212,trimakasihh,['trimakasihh'],trimakasihh,id,['trimakasihh'],['trimakasihh'],['trimakasihh'],['trimakasihh'],"[('trimakasihh', 'NN')]","[('trimakasihh', 'n')]",['trimakasihh']
6246,6246,terperngaruh,['terperngaruh'],terperngaruh,id,['terperngaruh'],['terperngaruh'],['terperngaruh'],['terperngaruh'],"[('terperngaruh', 'NN')]","[('terperngaruh', 'n')]",['terperngaruh']
6247,6247,mndapatkannya,['mndapatkannya'],mndapatkannya,id,['mndapatkannya'],['mndapatkannya'],['mndapatkannya'],['mndapatkannya'],"[('mndapatkannya', 'NN')]","[('mndapatkannya', 'n')]",['mndapatkannya']
6259,6259,apalikasih,['apalikasih'],apalikasih,id,['apalikasih'],['apalikasih'],['apalikasih'],['apalikasih'],"[('apalikasih', 'NN')]","[('apalikasih', 'n')]",['apalikasih']
6282,6282,berjembang,['berjembang'],berjembang,id,['berjembang'],['berjembang'],['berjembang'],['berjembang'],"[('berjembang', 'NN')]","[('berjembang', 'n')]",['berjembang']
6291,6291,kelarifikasi,['kelarifikasi'],kelarifikasi,id,['kelarifikasi'],['kelarifikasi'],['kelarifikasi'],['kelarifikasi'],"[('kelarifikasi', 'NN')]","[('kelarifikasi', 'n')]",['kelarifikasi']
6303,6303,sekaliii,['sekaliii'],sekaliii,id,['sekaliii'],['sekaliii'],['sekaliii'],['sekaliii'],"[('sekaliii', 'NN')]","[('sekaliii', 'n')]",['sekaliii']
6308,6308,karan,['karan'],karan,id,['karan'],['karan'],['karan'],['karan'],"[('karan', 'NN')]","[('karan', 'n')]",['karan']
6328,6328,sitnyal,['sitnyal'],sitnyal,id,['sitnyal'],['sitnyal'],['sitnyal'],['sitnyal'],"[('sitnyal', 'NN')]","[('sitnyal', 'n')]",['sitnyal']
6347,6347,ridak,['ridak'],ridak,id,['ridak'],['ridak'],['ridak'],['ridak'],"[('ridak', 'NN')]","[('ridak', 'n')]",['ridak']
6353,6353,pringgo,['pringgo'],pringgo,id,['pringgo'],['pringgo'],['pringgo'],['pringgo'],"[('pringgo', 'NN')]","[('pringgo', 'n')]",['pringgo']
6356,6356,mnding,['mnding'],mnding,id,['mnding'],['mnding'],['mnding'],['mnding'],"[('mnding', 'VBG')]","[('mnding', 'v')]",['mnding']
6385,6385,makasaih,['makasaih'],makasaih,id,['makasaih'],['makasaih'],['makasaih'],['makasaih'],"[('makasaih', 'NN')]","[('makasaih', 'n')]",['makasaih']
6394,6394,berahasil,['berahasil'],berahasil,id,['berahasil'],['berahasil'],['berahasil'],['berahasil'],"[('berahasil', 'NN')]","[('berahasil', 'n')]",['berahasil']
6395,6395,sisilia,['sisilia'],sisilia,id,['sisilia'],['sisilia'],['sisilia'],['sisilia'],"[('sisilia', 'NNS')]","[('sisilia', 'n')]",['sisilia']
6396,6396,purwodadi,['purwodadi'],purwodadi,id,['purwodadi'],['purwodadi'],['purwodadi'],['purwodadi'],"[('purwodadi', 'NN')]","[('purwodadi', 'n')]",['purwodadi']
6397,6397,ditambahin,['ditambahin'],ditambahin,id,['ditambahin'],['ditambahin'],['ditambahin'],['ditambahin'],"[('ditambahin', 'NN')]","[('ditambahin', 'n')]",['ditambahin']
6414,6414,apliaksinya,['apliaksinya'],apliaksinya,id,['apliaksinya'],['apliaksinya'],['apliaksinya'],['apliaksinya'],"[('apliaksinya', 'NN')]","[('apliaksinya', 'n')]",['apliaksinya']
6444,6444,inak,['inak'],inak,id,['inak'],['inak'],['inak'],['inak'],"[('inak', 'NN')]","[('inak', 'n')]",['inak']
6447,6447,dafta,['dafta'],dafta,id,['dafta'],['dafta'],['dafta'],['dafta'],"[('dafta', 'NN')]","[('dafta', 'n')]",['dafta']
6452,6452,harahap,['harahap'],harahap,id,['harahap'],['harahap'],['harahap'],['harahap'],"[('harahap', 'NN')]","[('harahap', 'n')]",['harahap']
6479,6479,daftarny,['daftarny'],daftarny,id,['daftarny'],['daftarny'],['daftarny'],['daftarny'],"[('daftarny', 'NN')]","[('daftarny', 'n')]",['daftarny']
6497,6497,yogyakrta,['yogyakrta'],yogyakrta,id,['yogyakrta'],['yogyakrta'],['yogyakrta'],['yogyakrta'],"[('yogyakrta', 'NN')]","[('yogyakrta', 'n')]",['yogyakrta']
6520,6520,apikasih,['apikasih'],apikasih,id,['apikasih'],['apikasih'],['apikasih'],['apikasih'],"[('apikasih', 'NN')]","[('apikasih', 'n')]",['apikasih']
6556,6556,pengupdetan,['pengupdetan'],pengupdetan,id,['pengupdetan'],['pengupdetan'],['pengupdetan'],['pengupdetan'],"[('pengupdetan', 'NN')]","[('pengupdetan', 'n')]",['pengupdetan']
6566,6566,mbojo,['mbojo'],mbojo,id,['mbojo'],['mbojo'],['mbojo'],['mbojo'],"[('mbojo', 'NN')]","[('mbojo', 'n')]",['mbojo']
6571,6571,dapetinnya,['dapetinnya'],dapetinnya,id,['dapetinnya'],['dapetinnya'],['dapetinnya'],['dapetinnya'],"[('dapetinnya', 'NN')]","[('dapetinnya', 'n')]",['dapetinnya']
6582,6582,dapetinya,['dapetinya'],dapetinya,id,['dapetinya'],['dapetinya'],['dapetinya'],['dapetinya'],"[('dapetinya', 'NN')]","[('dapetinya', 'n')]",['dapetinya']
6590,6590,bintangnyq,['bintangnyq'],bintangnyq,id,['bintangnyq'],['bintangnyq'],['bintangnyq'],['bintangnyq'],"[('bintangnyq', 'NN')]","[('bintangnyq', 'n')]",['bintangnyq']
6601,6601,trlalu,['trlalu'],trlalu,id,['trlalu'],['trlalu'],['trlalu'],['trlalu'],"[('trlalu', 'NN')]","[('trlalu', 'n')]",['trlalu']
6617,6617,chanellnya,['chanellnya'],chanellnya,id,['chanellnya'],['chanellnya'],['chanellnya'],['chanellnya'],"[('chanellnya', 'NN')]","[('chanellnya', 'n')]",['chanellnya']
6622,6622,khusunya,['khusunya'],khusunya,id,['khusunya'],['khusunya'],['khusunya'],['khusunya'],"[('khusunya', 'NN')]","[('khusunya', 'n')]",['khusunya']
6629,6629,sanjuniar,['sanjuniar'],sanjuniar,id,['sanjuniar'],['sanjuniar'],['sanjuniar'],['sanjuniar'],"[('sanjuniar', 'NN')]","[('sanjuniar', 'n')]",['sanjuniar']
6630,6630,diplikasi,['diplikasi'],diplikasi,id,['diplikasi'],['diplikasi'],['diplikasi'],['diplikasi'],"[('diplikasi', 'NN')]","[('diplikasi', 'n')]",['diplikasi']
6634,6634,bukaterjadi,['bukaterjadi'],bukaterjadi,id,['bukaterjadi'],['bukaterjadi'],['bukaterjadi'],['bukaterjadi'],"[('bukaterjadi', 'NN')]","[('bukaterjadi', 'n')]",['bukaterjadi']
6638,6638,inayah,['inayah'],inayah,id,['inayah'],['inayah'],['inayah'],['inayah'],"[('inayah', 'NN')]","[('inayah', 'n')]",['inayah']
6646,6646,pengoprasian,['pengoprasian'],pengoprasian,id,['pengoprasian'],['pengoprasian'],['pengoprasian'],['pengoprasian'],"[('pengoprasian', 'JJ')]","[('pengoprasian', 'a')]",['pengoprasian']
6652,6652,muluh,['muluh'],muluh,id,['muluh'],['muluh'],['muluh'],['muluh'],"[('muluh', 'NN')]","[('muluh', 'n')]",['muluh']
6667,6667,ngembantu,['ngembantu'],ngembantu,id,['ngembantu'],['ngembantu'],['ngembantu'],['ngembantu'],"[('ngembantu', 'NN')]","[('ngembantu', 'n')]",['ngembantu']
6686,6686,pakah,['pakah'],pakah,id,['pakah'],['pakah'],['pakah'],['pakah'],"[('pakah', 'NN')]","[('pakah', 'n')]",['pakah']
6691,6691,ardyansyah,['ardyansyah'],ardyansyah,id,['ardyansyah'],['ardyansyah'],['ardyansyah'],['ardyansyah'],"[('ardyansyah', 'NN')]","[('ardyansyah', 'n')]",['ardyansyah']
6698,6698,arifudin,['arifudin'],arifudin,id,['arifudin'],['arifudin'],['arifudin'],['arifudin'],"[('arifudin', 'NN')]","[('arifudin', 'n')]",['arifudin']
6702,6702,katanx,['katanx'],katanx,id,['katanx'],['katanx'],['katanx'],['katanx'],"[('katanx', 'NN')]","[('katanx', 'n')]",['katanx']
6709,6709,halimatu,['halimatu'],halimatu,id,['halimatu'],['halimatu'],['halimatu'],['halimatu'],"[('halimatu', 'NN')]","[('halimatu', 'n')]",['halimatu']
